ascii,word,letter_frequency
987,müdellel,"{'d': 1, 'e': 2, 'l': 3, 'm': 1, 'ü': 1}"
987,mümanaat,"{'a': 3, 'm': 2, 'n': 1, 't': 1, 'ü': 1}"
987,pabuçluk,"{'a': 1, 'b': 1, 'k': 1, 'l': 1, 'p': 1, 'u': 2, 'ç': 1}"
987,seslikçi,"{'e': 1, 'i': 2, 'k': 1, 'l': 1, 's': 2, 'ç': 1}"
987,sesçilik,"{'e': 1, 'i': 2, 'k': 1, 'l': 1, 's': 2, 'ç': 1}"
987,tekebbür,"{'b': 2, 'e': 2, 'k': 1, 'r': 1, 't': 1, 'ü': 1}"
987,terlikçi,"{'e': 1, 'i': 2, 'k': 1, 'l': 1, 'r': 1, 't': 1, 'ç': 1}"
987,ziyasız,"{'a': 1, 'i': 1, 's': 1, 'y': 1, 'z': 2, 'ı': 1}"
987,çevrilme,"{'e': 2, 'i': 1, 'l': 1, 'm': 1, 'r': 1, 'v': 1, 'ç': 1}"
987,çizdirme,"{'d': 1, 'e': 1, 'i': 2, 'm': 1, 'r': 1, 'z': 1, 'ç': 1}"
987,şairlik,"{'a': 1, 'i': 2, 'k': 1, 'l': 1, 'r': 1, 'ş': 1}"
987,şekerli,"{'e': 2, 'i': 1, 'k': 1, 'l': 1, 'r': 1, 'ş': 1}"
987,şorlama,"{'a': 2, 'l': 1, 'm': 1, 'o': 1, 'r': 1, 'ş': 1}"
988,ateşkes,"{'a': 1, 'e': 2, 'k': 1, 's': 1, 't': 1, 'ş': 1}"
988,barbutçu,"{'a': 1, 'b': 2, 'r': 1, 't': 1, 'u': 2, 'ç': 1}"
988,bezeniş,"{'b': 1, 'e': 2, 'i': 1, 'n': 1, 'z': 1, 'ş': 1}"
988,diriliş,"{'d': 1, 'i': 3, 'l': 1, 'r': 1, 'ş': 1}"
988,dörderli,"{'d': 2, 'e': 1, 'i': 1, 'l': 1, 'r': 2, 'ö': 1}"
988,dörtnala,"{'a': 2, 'd': 1, 'l': 1, 'n': 1, 'r': 1, 't': 1, 'ö': 1}"
988,ellişer,"{'e': 2, 'i': 1, 'l': 2, 'r': 1, 'ş': 1}"
988,erişmek,"{'e': 2, 'i': 1, 'k': 1, 'm': 1, 'r': 1, 'ş': 1}"
988,girişme,"{'e': 1, 'g': 1, 'i': 2, 'm': 1, 'r': 1, 'ş': 1}"
988,gönderim,"{'d': 1, 'e': 1, 'g': 1, 'i': 1, 'm': 1, 'n': 1, 'r': 1, 'ö': 1}"
988,gübrelik,"{'b': 1, 'e': 1, 'g': 1, 'i': 1, 'k': 1, 'l': 1, 'r': 1, 'ü': 1}"
988,günlerce,"{'c': 1, 'e': 2, 'g': 1, 'l': 1, 'n': 1, 'r': 1, 'ü': 1}"
988,içirtmek,"{'e': 1, 'i': 2, 'k': 1, 'm': 1, 'r': 1, 't': 1, 'ç': 1}"
988,iştikak,"{'a': 1, 'i': 2, 'k': 2, 't': 1, 'ş': 1}"
988,kişilik,"{'i': 3, 'k': 2, 'l': 1, 'ş': 1}"
988,kuşanma,"{'a': 2, 'k': 1, 'm': 1, 'n': 1, 'u': 1, 'ş': 1}"
988,köhnelik,"{'e': 1, 'h': 1, 'i': 1, 'k': 2, 'l': 1, 'n': 1, 'ö': 1}"
988,kümeleme,"{'e': 3, 'k': 1, 'l': 1, 'm': 2, 'ü': 1}"
988,mahkûkat,"{'a': 2, 'h': 1, 'k': 2, 'm': 1, 't': 1, 'û': 1}"
988,müdekkik,"{'d': 1, 'e': 1, 'i': 1, 'k': 3, 'm': 1, 'ü': 1}"
988,müjdelik,"{'d': 1, 'e': 1, 'i': 1, 'j': 1, 'k': 1, 'l': 1, 'm': 1, 'ü': 1}"
988,mükellef,"{'e': 2, 'f': 1, 'k': 1, 'l': 2, 'm': 1, 'ü': 1}"
988,okşatma,"{'a': 2, 'k': 1, 'm': 1, 'o': 1, 't': 1, 'ş': 1}"
988,pislikçi,"{'i': 3, 'k': 1, 'l': 1, 'p': 1, 's': 1, 'ç': 1}"
988,sepetçik,"{'e': 2, 'i': 1, 'k': 1, 'p': 1, 's': 1, 't': 1, 'ç': 1}"
988,tesadüfi,"{'a': 1, 'd': 1, 'e': 1, 'f': 1, 'i': 1, 's': 1, 't': 1, 'ü': 1}"
988,yarış,"{'a': 1, 'r': 1, 'y': 1, 'ı': 1, 'ş': 1}"
988,yaşatma,"{'a': 3, 'm': 1, 't': 1, 'y': 1, 'ş': 1}"
988,yeniçeri,"{'e': 2, 'i': 2, 'n': 1, 'r': 1, 'y': 1, 'ç': 1}"
988,çilekçi,"{'e': 1, 'i': 2, 'k': 1, 'l': 1, 'ç': 2}"
988,çizilmek,"{'e': 1, 'i': 2, 'k': 1, 'l': 1, 'm': 1, 'z': 1, 'ç': 1}"
988,çiçekli,"{'e': 1, 'i': 2, 'k': 1, 'l': 1, 'ç': 2}"
988,çoksatar,"{'a': 2, 'k': 1, 'o': 1, 'r': 1, 's': 1, 't': 1, 'ç': 1}"
988,ökseleme,"{'e': 3, 'k': 1, 'l': 1, 'm': 1, 's': 1, 'ö': 1}"
988,üstadane,"{'a': 2, 'd': 1, 'e': 1, 'n': 1, 's': 1, 't': 1, 'ü': 1}"
988,şehirli,"{'e': 1, 'h': 1, 'i': 2, 'l': 1, 'r': 1, 'ş': 1}"
989,arşivci,"{'a': 1, 'c': 1, 'i': 2, 'r': 1, 'v': 1, 'ş': 1}"
989,bileyiş,"{'b': 1, 'e': 1, 'i': 2, 'l': 1, 'y': 1, 'ş': 1}"
989,bitmişi,"{'b': 1, 'i': 3, 'm': 1, 't': 1, 'ş': 1}"
989,cümlelik,"{'c': 1, 'e': 1, 'i': 1, 'k': 1, 'l': 2, 'm': 1, 'ü': 1}"
989,deneyiş,"{'d': 1, 'e': 2, 'i': 1, 'n': 1, 'y': 1, 'ş': 1}"
989,geriniş,"{'e': 1, 'g': 1, 'i': 2, 'n': 1, 'r': 1, 'ş': 1}"
989,gölermek,"{'e': 2, 'g': 1, 'k': 1, 'l': 1, 'm': 1, 'r': 1, 'ö': 1}"
989,işkilli,"{'i': 3, 'k': 1, 'l': 2, 'ş': 1}"
989,kesişme,"{'e': 2, 'i': 1, 'k': 1, 'm': 1, 's': 1, 'ş': 1}"
989,köklenme,"{'e': 2, 'k': 2, 'l': 1, 'm': 1, 'n': 1, 'ö': 1}"
989,menteşe,"{'e': 3, 'm': 1, 'n': 1, 't': 1, 'ş': 1}"
989,müsadere,"{'a': 1, 'd': 1, 'e': 2, 'm': 1, 'r': 1, 's': 1, 'ü': 1}"
989,mütemadi,"{'a': 1, 'd': 1, 'e': 1, 'i': 1, 'm': 2, 't': 1, 'ü': 1}"
989,sayış,"{'a': 1, 's': 1, 'y': 1, 'ı': 1, 'ş': 1}"
989,tahakküm,"{'a': 2, 'h': 1, 'k': 2, 'm': 1, 't': 1, 'ü': 1}"
989,tefehhüm,"{'e': 2, 'f': 1, 'h': 2, 'm': 1, 't': 1, 'ü': 1}"
989,tekeffül,"{'e': 2, 'f': 2, 'k': 1, 'l': 1, 't': 1, 'ü': 1}"
989,temeddün,"{'d': 2, 'e': 2, 'm': 1, 'n': 1, 't': 1, 'ü': 1}"
989,tespihçi,"{'e': 1, 'h': 1, 'i': 2, 'p': 1, 's': 1, 't': 1, 'ç': 1}"
989,uğursuz,"{'r': 1, 's': 1, 'u': 3, 'z': 1, 'ğ': 1}"
989,çerezlik,"{'e': 2, 'i': 1, 'k': 1, 'l': 1, 'r': 1, 'z': 1, 'ç': 1}"
989,çevirmen,"{'e': 2, 'i': 1, 'm': 1, 'n': 1, 'r': 1, 'v': 1, 'ç': 1}"
989,çevresel,"{'e': 3, 'l': 1, 'r': 1, 's': 1, 'v': 1, 'ç': 1}"
989,çevrinme,"{'e': 2, 'i': 1, 'm': 1, 'n': 1, 'r': 1, 'v': 1, 'ç': 1}"
989,çurlatma,"{'a': 2, 'l': 1, 'm': 1, 'r': 1, 't': 1, 'u': 1, 'ç': 1}"
989,ötelemek,"{'e': 3, 'k': 1, 'l': 1, 'm': 1, 't': 1, 'ö': 1}"
990,beşizli,"{'b': 1, 'e': 1, 'i': 2, 'l': 1, 'z': 1, 'ş': 1}"
990,biçimsiz,"{'b': 1, 'i': 3, 'm': 1, 's': 1, 'z': 1, 'ç': 1}"
990,boncukçu,"{'b': 1, 'c': 1, 'k': 1, 'n': 1, 'o': 1, 'u': 2, 'ç': 1}"
990,defoluş,"{'d': 1, 'e': 1, 'f': 1, 'l': 1, 'o': 1, 'u': 1, 'ş': 1}"
990,deviniş,"{'d': 1, 'e': 1, 'i': 2, 'n': 1, 'v': 1, 'ş': 1}"
990,ekşitme,"{'e': 2, 'i': 1, 'k': 1, 'm': 1, 't': 1, 'ş': 1}"
990,ferişte,"{'e': 2, 'f': 1, 'i': 1, 'r': 1, 't': 1, 'ş': 1}"
990,girişik,"{'g': 1, 'i': 3, 'k': 1, 'r': 1, 'ş': 1}"
990,gümlemek,"{'e': 2, 'g': 1, 'k': 1, 'l': 1, 'm': 2, 'ü': 1}"
990,gürpedek,"{'d': 1, 'e': 2, 'g': 1, 'k': 1, 'p': 1, 'r': 1, 'ü': 1}"
990,indiriş,"{'d': 1, 'i': 3, 'n': 1, 'r': 1, 'ş': 1}"
990,işetmek,"{'e': 2, 'i': 1, 'k': 1, 'm': 1, 't': 1, 'ş': 1}"
990,kapuçino,"{'a': 1, 'i': 1, 'k': 1, 'n': 1, 'o': 1, 'p': 1, 'u': 1, 'ç': 1}"
990,karakuş,"{'a': 2, 'k': 2, 'r': 1, 'u': 1, 'ş': 1}"
990,kavuniçi,"{'a': 1, 'i': 2, 'k': 1, 'n': 1, 'u': 1, 'v': 1, 'ç': 1}"
990,kavurmaç,"{'a': 2, 'k': 1, 'm': 1, 'r': 1, 'u': 1, 'v': 1, 'ç': 1}"
990,kesişen,"{'e': 2, 'i': 1, 'k': 1, 'n': 1, 's': 1, 'ş': 1}"
990,kronikçi,"{'i': 2, 'k': 2, 'n': 1, 'o': 1, 'r': 1, 'ç': 1}"
990,küflenme,"{'e': 2, 'f': 1, 'k': 1, 'l': 1, 'm': 1, 'n': 1, 'ü': 1}"
990,mülhakat,"{'a': 2, 'h': 1, 'k': 1, 'l': 1, 'm': 1, 't': 1, 'ü': 1}"
990,müsebbip,"{'b': 2, 'e': 1, 'i': 1, 'm': 1, 'p': 1, 's': 1, 'ü': 1}"
990,perişan,"{'a': 1, 'e': 1, 'i': 1, 'n': 1, 'p': 1, 'r': 1, 'ş': 1}"
990,peşinen,"{'e': 2, 'i': 1, 'n': 2, 'p': 1, 'ş': 1}"
990,pirinçli,"{'i': 3, 'l': 1, 'n': 1, 'p': 1, 'r': 1, 'ç': 1}"
990,teveccüh,"{'c': 2, 'e': 2, 'h': 1, 't': 1, 'v': 1, 'ü': 1}"
990,yatış,"{'a': 1, 't': 1, 'y': 1, 'ı': 1, 'ş': 1}"
990,yaşıt,"{'a': 1, 't': 1, 'y': 1, 'ı': 1, 'ş': 1}"
990,çardaş,"{'a': 2, 'd': 1, 'r': 1, 'ç': 1, 'ş': 1}"
990,çizgisel,"{'e': 1, 'g': 1, 'i': 2, 'l': 1, 's': 1, 'z': 1, 'ç': 1}"
990,üflenmek,"{'e': 2, 'f': 1, 'k': 1, 'l': 1, 'm': 1, 'n': 1, 'ü': 1}"
991,afişçi,"{'a': 1, 'f': 1, 'i': 2, 'ç': 1, 'ş': 1}"
991,dileyiş,"{'d': 1, 'e': 1, 'i': 2, 'l': 1, 'y': 1, 'ş': 1}"
991,geçimsiz,"{'e': 1, 'g': 1, 'i': 2, 'm': 1, 's': 1, 'z': 1, 'ç': 1}"
991,giriliş,"{'g': 1, 'i': 3, 'l': 1, 'r': 1, 'ş': 1}"
991,günlemek,"{'e': 2, 'g': 1, 'k': 1, 'l': 1, 'm': 1, 'n': 1, 'ü': 1}"
991,hoyratça,"{'a': 2, 'h': 1, 'o': 1, 'r': 1, 't': 1, 'y': 1, 'ç': 1}"
991,ilişkin,"{'i': 3, 'k': 1, 'l': 1, 'n': 1, 'ş': 1}"
991,incitiş,"{'c': 1, 'i': 3, 'n': 1, 't': 1, 'ş': 1}"
991,istençli,"{'e': 1, 'i': 2, 'l': 1, 'n': 1, 's': 1, 't': 1, 'ç': 1}"
991,itleşme,"{'e': 2, 'i': 1, 'l': 1, 'm': 1, 't': 1, 'ş': 1}"
991,işletme,"{'e': 2, 'i': 1, 'l': 1, 'm': 1, 't': 1, 'ş': 1}"
991,köktenci,"{'c': 1, 'e': 1, 'i': 1, 'k': 2, 'n': 1, 't': 1, 'ö': 1}"
991,körpecik,"{'c': 1, 'e': 1, 'i': 1, 'k': 2, 'p': 1, 'r': 1, 'ö': 1}"
991,köstebek,"{'b': 1, 'e': 2, 'k': 2, 's': 1, 't': 1, 'ö': 1}"
991,müddetli,"{'d': 2, 'e': 1, 'i': 1, 'l': 1, 'm': 1, 't': 1, 'ü': 1}"
991,müfredat,"{'a': 1, 'd': 1, 'e': 1, 'f': 1, 'm': 1, 'r': 1, 't': 1, 'ü': 1}"
991,nişasta,"{'a': 2, 'i': 1, 'n': 1, 's': 1, 't': 1, 'ş': 1}"
991,okuldaş,"{'a': 1, 'd': 1, 'k': 1, 'l': 1, 'o': 1, 'u': 1, 'ş': 1}"
991,operetçi,"{'e': 2, 'i': 1, 'o': 1, 'p': 1, 'r': 1, 't': 1, 'ç': 1}"
991,seyrekçe,"{'e': 3, 'k': 1, 'r': 1, 's': 1, 'y': 1, 'ç': 1}"
991,tenkitçi,"{'e': 1, 'i': 2, 'k': 1, 'n': 1, 't': 2, 'ç': 1}"
991,uyarsız,"{'a': 1, 'r': 1, 's': 1, 'u': 1, 'y': 1, 'z': 1, 'ı': 1}"
991,çamurcuk,"{'a': 1, 'c': 1, 'k': 1, 'm': 1, 'r': 1, 'u': 2, 'ç': 1}"
991,çaçaron,"{'a': 2, 'n': 1, 'o': 1, 'r': 1, 'ç': 2}"
991,çevrimli,"{'e': 1, 'i': 2, 'l': 1, 'm': 1, 'r': 1, 'v': 1, 'ç': 1}"
991,önderlik,"{'d': 1, 'e': 1, 'i': 1, 'k': 1, 'l': 1, 'n': 1, 'r': 1, 'ö': 1}"
991,şekavet,"{'a': 1, 'e': 2, 'k': 1, 't': 1, 'v': 1, 'ş': 1}"
991,şinanay,"{'a': 2, 'i': 1, 'n': 2, 'y': 1, 'ş': 1}"
992,ağacık,"{'a': 2, 'c': 1, 'k': 1, 'ğ': 1, 'ı': 1}"
992,bağdamak,"{'a': 3, 'b': 1, 'd': 1, 'k': 1, 'm': 1, 'ğ': 1}"
992,diretiş,"{'d': 1, 'e': 1, 'i': 2, 'r': 1, 't': 1, 'ş': 1}"
992,düztaban,"{'a': 2, 'b': 1, 'd': 1, 'n': 1, 't': 1, 'z': 1, 'ü': 1}"
992,eksiliş,"{'e': 1, 'i': 2, 'k': 1, 'l': 1, 's': 1, 'ş': 1}"
992,eşekçe,"{'e': 3, 'k': 1, 'ç': 1, 'ş': 1}"
992,geçersiz,"{'e': 2, 'g': 1, 'i': 1, 'r': 1, 's': 1, 'z': 1, 'ç': 1}"
992,girişim,"{'g': 1, 'i': 3, 'm': 1, 'r': 1, 'ş': 1}"
992,gövdesel,"{'d': 1, 'e': 2, 'g': 1, 'l': 1, 's': 1, 'v': 1, 'ö': 1}"
992,gözdelik,"{'d': 1, 'e': 1, 'g': 1, 'i': 1, 'k': 1, 'l': 1, 'z': 1, 'ö': 1}"
992,güllenme,"{'e': 2, 'g': 1, 'l': 2, 'm': 1, 'n': 1, 'ü': 1}"
992,hırgür,"{'g': 1, 'h': 1, 'r': 2, 'ü': 1, 'ı': 1}"
992,iştihar,"{'a': 1, 'h': 1, 'i': 2, 'r': 1, 't': 1, 'ş': 1}"
992,kemiriş,"{'e': 1, 'i': 2, 'k': 1, 'm': 1, 'r': 1, 'ş': 1}"
992,kesiliş,"{'e': 1, 'i': 2, 'k': 1, 'l': 1, 's': 1, 'ş': 1}"
992,kişisel,"{'e': 1, 'i': 2, 'k': 1, 'l': 1, 's': 1, 'ş': 1}"
992,köftelik,"{'e': 1, 'f': 1, 'i': 1, 'k': 2, 'l': 1, 't': 1, 'ö': 1}"
992,mücehhez,"{'c': 1, 'e': 2, 'h': 2, 'm': 1, 'z': 1, 'ü': 1}"
992,peşinat,"{'a': 1, 'e': 1, 'i': 1, 'n': 1, 'p': 1, 't': 1, 'ş': 1}"
992,püflemek,"{'e': 2, 'f': 1, 'k': 1, 'l': 1, 'm': 1, 'p': 1, 'ü': 1}"
992,seçtirme,"{'e': 2, 'i': 1, 'm': 1, 'r': 1, 's': 1, 't': 1, 'ç': 1}"
992,silisçil,"{'i': 3, 'l': 2, 's': 2, 'ç': 1}"
992,solungaç,"{'a': 1, 'g': 1, 'l': 1, 'n': 1, 'o': 1, 's': 1, 'u': 1, 'ç': 1}"
992,tahammül,"{'a': 2, 'h': 1, 'l': 1, 'm': 2, 't': 1, 'ü': 1}"
992,tekgövde,"{'d': 1, 'e': 2, 'g': 1, 'k': 1, 't': 1, 'v': 1, 'ö': 1}"
992,teçhizat,"{'a': 1, 'e': 1, 'h': 1, 'i': 1, 't': 2, 'z': 1, 'ç': 1}"
992,türbedar,"{'a': 1, 'b': 1, 'd': 1, 'e': 1, 'r': 2, 't': 1, 'ü': 1}"
992,çarşaf,"{'a': 2, 'f': 1, 'r': 1, 'ç': 1, 'ş': 1}"
992,çeneksiz,"{'e': 2, 'i': 1, 'k': 1, 'n': 1, 's': 1, 'z': 1, 'ç': 1}"
992,önemseme,"{'e': 3, 'm': 2, 'n': 1, 's': 1, 'ö': 1}"
992,önlenmek,"{'e': 2, 'k': 1, 'l': 1, 'm': 1, 'n': 2, 'ö': 1}"
992,ötelenme,"{'e': 3, 'l': 1, 'm': 1, 'n': 1, 't': 1, 'ö': 1}"
992,özenlice,"{'c': 1, 'e': 2, 'i': 1, 'l': 1, 'n': 1, 'z': 1, 'ö': 1}"
992,şevahit,"{'a': 1, 'e': 1, 'h': 1, 'i': 1, 't': 1, 'v': 1, 'ş': 1}"
993,bağcık,"{'a': 1, 'b': 1, 'c': 1, 'k': 1, 'ğ': 1, 'ı': 1}"
993,bisülfat,"{'a': 1, 'b': 1, 'f': 1, 'i': 1, 'l': 1, 's': 1, 't': 1, 'ü': 1}"
993,böceksiz,"{'b': 1, 'c': 1, 'e': 1, 'i': 1, 'k': 1, 's': 1, 'z': 1, 'ö': 1}"
993,börtleme,"{'b': 1, 'e': 2, 'l': 1, 'm': 1, 'r': 1, 't': 1, 'ö': 1}"
993,doluşma,"{'a': 1, 'd': 1, 'l': 1, 'm': 1, 'o': 1, 'u': 1, 'ş': 1}"
993,ekşimsi,"{'e': 1, 'i': 2, 'k': 1, 'm': 1, 's': 1, 'ş': 1}"
993,erişkin,"{'e': 1, 'i': 2, 'k': 1, 'n': 1, 'r': 1, 'ş': 1}"
993,eşitlik,"{'e': 1, 'i': 2, 'k': 1, 'l': 1, 't': 1, 'ş': 1}"
993,görkemli,"{'e': 1, 'g': 1, 'i': 1, 'k': 1, 'l': 1, 'm': 1, 'r': 1, 'ö': 1}"
993,gözlemci,"{'c': 1, 'e': 1, 'g': 1, 'i': 1, 'l': 1, 'm': 1, 'z': 1, 'ö': 1}"
993,göçelge,"{'e': 2, 'g': 2, 'l': 1, 'ç': 1, 'ö': 1}"
993,hizmetçi,"{'e': 1, 'h': 1, 'i': 2, 'm': 1, 't': 1, 'z': 1, 'ç': 1}"
993,kuşdili,"{'d': 1, 'i': 2, 'k': 1, 'l': 1, 'u': 1, 'ş': 1}"
993,köpeklik,"{'e': 1, 'i': 1, 'k': 3, 'l': 1, 'p': 1, 'ö': 1}"
993,körelmek,"{'e': 2, 'k': 2, 'l': 1, 'm': 1, 'r': 1, 'ö': 1}"
993,küllemek,"{'e': 2, 'k': 2, 'l': 2, 'm': 1, 'ü': 1}"
993,küreleme,"{'e': 3, 'k': 1, 'l': 1, 'm': 1, 'r': 1, 'ü': 1}"
993,münharif,"{'a': 1, 'f': 1, 'h': 1, 'i': 1, 'm': 1, 'n': 1, 'r': 1, 'ü': 1}"
993,müseddes,"{'d': 2, 'e': 2, 'm': 1, 's': 2, 'ü': 1}"
993,nüktedan,"{'a': 1, 'd': 1, 'e': 1, 'k': 1, 'n': 2, 't': 1, 'ü': 1}"
993,sevinçli,"{'e': 1, 'i': 2, 'l': 1, 'n': 1, 's': 1, 'v': 1, 'ç': 1}"
993,tagallüp,"{'a': 2, 'g': 1, 'l': 2, 'p': 1, 't': 1, 'ü': 1}"
993,topçeker,"{'e': 2, 'k': 1, 'o': 1, 'p': 1, 'r': 1, 't': 1, 'ç': 1}"
993,urlaşma,"{'a': 2, 'l': 1, 'm': 1, 'r': 1, 'u': 1, 'ş': 1}"
993,yedişer,"{'d': 1, 'e': 2, 'i': 1, 'r': 1, 'y': 1, 'ş': 1}"
993,çapaçul,"{'a': 2, 'l': 1, 'p': 1, 'u': 1, 'ç': 2}"
993,çizerlik,"{'e': 1, 'i': 2, 'k': 1, 'l': 1, 'r': 1, 'z': 1, 'ç': 1}"
993,çocukça,"{'a': 1, 'c': 1, 'k': 1, 'o': 1, 'u': 1, 'ç': 2}"
993,örklemek,"{'e': 2, 'k': 2, 'l': 1, 'm': 1, 'r': 1, 'ö': 1}"
993,şampuan,"{'a': 2, 'm': 1, 'n': 1, 'p': 1, 'u': 1, 'ş': 1}"
993,şaşaa,"{'a': 3, 'ş': 2}"
993,şivekar,"{'a': 1, 'e': 1, 'i': 1, 'k': 1, 'r': 1, 'v': 1, 'ş': 1}"
994,alaminüt,"{'a': 2, 'i': 1, 'l': 1, 'm': 1, 'n': 1, 't': 1, 'ü': 1}"
994,alüminli,"{'a': 1, 'i': 2, 'l': 2, 'm': 1, 'n': 1, 'ü': 1}"
994,animatör,"{'a': 2, 'i': 1, 'm': 1, 'n': 1, 'r': 1, 't': 1, 'ö': 1}"
994,ağdalı,"{'a': 2, 'd': 1, 'l': 1, 'ğ': 1, 'ı': 1}"
994,bitiriş,"{'b': 1, 'i': 3, 'r': 1, 't': 1, 'ş': 1}"
994,deviriş,"{'d': 1, 'e': 1, 'i': 2, 'r': 1, 'v': 1, 'ş': 1}"
994,dövmelik,"{'d': 1, 'e': 1, 'i': 1, 'k': 1, 'l': 1, 'm': 1, 'v': 1, 'ö': 1}"
994,ekleyiş,"{'e': 2, 'i': 1, 'k': 1, 'l': 1, 'y': 1, 'ş': 1}"
994,evleniş,"{'e': 2, 'i': 1, 'l': 1, 'n': 1, 'v': 1, 'ş': 1}"
994,göresime,"{'e': 2, 'g': 1, 'i': 1, 'm': 1, 'r': 1, 's': 1, 'ö': 1}"
994,gülhatmi,"{'a': 1, 'g': 1, 'h': 1, 'i': 1, 'l': 1, 'm': 1, 't': 1, 'ü': 1}"
994,itişmek,"{'e': 1, 'i': 2, 'k': 1, 'm': 1, 't': 1, 'ş': 1}"
994,işitmek,"{'e': 1, 'i': 2, 'k': 1, 'm': 1, 't': 1, 'ş': 1}"
994,işkolik,"{'i': 2, 'k': 2, 'l': 1, 'o': 1, 'ş': 1}"
994,kireççi,"{'e': 1, 'i': 2, 'k': 1, 'r': 1, 'ç': 2}"
994,kuşatma,"{'a': 2, 'k': 1, 'm': 1, 't': 1, 'u': 1, 'ş': 1}"
994,mübareze,"{'a': 1, 'b': 1, 'e': 2, 'm': 1, 'r': 1, 'z': 1, 'ü': 1}"
994,mütedair,"{'a': 1, 'd': 1, 'e': 1, 'i': 1, 'm': 1, 'r': 1, 't': 1, 'ü': 1}"
994,oylaşma,"{'a': 2, 'l': 1, 'm': 1, 'o': 1, 'y': 1, 'ş': 1}"
994,vazediş,"{'a': 1, 'd': 1, 'e': 1, 'i': 1, 'v': 1, 'z': 1, 'ş': 1}"
994,çamurcun,"{'a': 1, 'c': 1, 'm': 1, 'n': 1, 'r': 1, 'u': 2, 'ç': 1}"
994,çeliksiz,"{'e': 1, 'i': 2, 'k': 1, 'l': 1, 's': 1, 'z': 1, 'ç': 1}"
994,çemensiz,"{'e': 2, 'i': 1, 'm': 1, 'n': 1, 's': 1, 'z': 1, 'ç': 1}"
994,çevikçe,"{'e': 2, 'i': 1, 'k': 1, 'v': 1, 'ç': 2}"
994,ödlekçe,"{'d': 1, 'e': 2, 'k': 1, 'l': 1, 'ç': 1, 'ö': 1}"
994,önerilme,"{'e': 2, 'i': 1, 'l': 1, 'm': 1, 'n': 1, 'r': 1, 'ö': 1}"
995,artistçe,"{'a': 1, 'e': 1, 'i': 1, 'r': 1, 's': 1, 't': 2, 'ç': 1}"
995,dörtleme,"{'d': 1, 'e': 2, 'l': 1, 'm': 1, 'r': 1, 't': 1, 'ö': 1}"
995,elleyiş,"{'e': 2, 'i': 1, 'l': 2, 'y': 1, 'ş': 1}"
995,galoşlu,"{'a': 1, 'g': 1, 'l': 2, 'o': 1, 'u': 1, 'ş': 1}"
995,getiriş,"{'e': 1, 'g': 1, 'i': 2, 'r': 1, 't': 1, 'ş': 1}"
995,geziliş,"{'e': 1, 'g': 1, 'i': 2, 'l': 1, 'z': 1, 'ş': 1}"
995,globülin,"{'b': 1, 'g': 1, 'i': 1, 'l': 2, 'n': 1, 'o': 1, 'ü': 1}"
995,gürlemek,"{'e': 2, 'g': 1, 'k': 1, 'l': 1, 'm': 1, 'r': 1, 'ü': 1}"
995,imreniş,"{'e': 1, 'i': 2, 'm': 1, 'n': 1, 'r': 1, 'ş': 1}"
995,irkiliş,"{'i': 3, 'k': 1, 'l': 1, 'r': 1, 'ş': 1}"
995,istintaç,"{'a': 1, 'i': 2, 'n': 1, 's': 1, 't': 2, 'ç': 1}"
995,iştirak,"{'a': 1, 'i': 2, 'k': 1, 'r': 1, 't': 1, 'ş': 1}"
995,kirişli,"{'i': 3, 'k': 1, 'l': 1, 'r': 1, 'ş': 1}"
995,kornetçi,"{'e': 1, 'i': 1, 'k': 1, 'n': 1, 'o': 1, 'r': 1, 't': 1, 'ç': 1}"
995,kökensel,"{'e': 2, 'k': 2, 'l': 1, 'n': 1, 's': 1, 'ö': 1}"
995,meneviş,"{'e': 2, 'i': 1, 'm': 1, 'n': 1, 'v': 1, 'ş': 1}"
995,nispetçi,"{'e': 1, 'i': 2, 'n': 1, 'p': 1, 's': 1, 't': 1, 'ç': 1}"
995,ondüleli,"{'d': 1, 'e': 1, 'i': 1, 'l': 2, 'n': 1, 'o': 1, 'ü': 1}"
995,ozalitçi,"{'a': 1, 'i': 2, 'l': 1, 'o': 1, 't': 1, 'z': 1, 'ç': 1}"
995,pejmürde,"{'d': 1, 'e': 2, 'j': 1, 'm': 1, 'p': 1, 'r': 1, 'ü': 1}"
995,raşitik,"{'a': 1, 'i': 2, 'k': 1, 'r': 1, 't': 1, 'ş': 1}"
995,redaktör,"{'a': 1, 'd': 1, 'e': 1, 'k': 1, 'r': 2, 't': 1, 'ö': 1}"
995,tahşiye,"{'a': 1, 'e': 1, 'h': 1, 'i': 1, 't': 1, 'y': 1, 'ş': 1}"
995,tekellüf,"{'e': 2, 'f': 1, 'k': 1, 'l': 2, 't': 1, 'ü': 1}"
995,tepişme,"{'e': 2, 'i': 1, 'm': 1, 'p': 1, 't': 1, 'ş': 1}"
995,tuşlama,"{'a': 2, 'l': 1, 'm': 1, 't': 1, 'u': 1, 'ş': 1}"
995,yayış,"{'a': 1, 'y': 2, 'ı': 1, 'ş': 1}"
995,çekimsiz,"{'e': 1, 'i': 2, 'k': 1, 'm': 1, 's': 1, 'z': 1, 'ç': 1}"
995,çepelsiz,"{'e': 2, 'i': 1, 'l': 1, 'p': 1, 's': 1, 'z': 1, 'ç': 1}"
